,Unnamed: 0,Unnamed: 0.1,id,country.name,country.id,topics,income,CLIP score
12662,273,29523,5d4be0c1cf0b3a0f3f339d07,India,in,Knifes,2340.0,0.41242042
12663,274,29525,5d4be0c1cf0b3a0f3f339d0b,India,in,Piercings,2340.0,0.40383062
12664,275,29526,5d4be0c2cf0b3a0f3f339d0f,India,in,Computer,2340.0,0.33274946
12665,276,29527,5d4be0c2cf0b3a0f3f339d11,India,in,Necklaces,2340.0,0.2966824
12666,277,29528,5d4be0c2cf0b3a0f3f339d17,India,in,Nicest shoes,2340.0,0.38915253
12667,278,29530,5d4be0c2cf0b3a0f3f339d1b,India,in,Earings,2340.0,0.3200175
12668,279,29531,5d4be0c2cf0b3a0f3f339d21,India,in,"Visit,Moped/motorcycle",2340.0,0.33741617
12669,280,29532,5d4be0c2cf0b3a0f3f339d23,India,in,Medication,2340.0,0.2571772
12670,281,29534,5d4be0c2cf0b3a0f3f339d27,India,in,Living room,2340.0,0.29640913
12671,282,29536,5d4be0c2cf0b3a0f3f339d2b,India,in,Light source in kitchen,2340.0,0.41929436
12672,283,29537,5d4be0c3cf0b3a0f3f339d2d,India,in,"Light source in livingroom,Light sources,Light sources",2340.0,0.39311168
12673,284,29538,5d4be0c3cf0b3a0f3f339d2f,India,in,Kitchen,2340.0,0.35369527
12674,285,29539,5d4be0c3cf0b3a0f3f339d31,India,in,Instrument,2340.0,0.35277823
12675,286,29540,5d4be0c3cf0b3a0f3f339d33,India,in,Home,2340.0,0.2627996
12676,287,29541,5d4be0c3cf0b3a0f3f339d35,India,in,Wall,2340.0,0.34072870000000005
12677,288,29542,5d4be0c3cf0b3a0f3f339d37,India,in,Hand washing,2340.0,0.44330698
12678,289,29543,5d4be0c3cf0b3a0f3f339d39,India,in,Jewelry,2340.0,0.3074416
12679,290,29544,5d4be0c3cf0b3a0f3f339d3b,India,in,Hand palm,2340.0,0.43604794
12680,291,29545,5d4be0c3cf0b3a0f3f339d3d,India,in,Hand back,2340.0,0.39921427
12681,292,29546,5d4be0c3cf0b3a0f3f339d3f,India,in,Hair brush/comb,2340.0,0.4355118
12682,293,29547,5d4be0c3cf0b3a0f3f339d41,India,in,Glasses or lenses,2340.0,0.43168387
12683,294,29548,5d4be0c3cf0b3a0f3f339d43,India,in,Grains,2340.0,0.30439025
12684,295,29549,5d4be0c3cf0b3a0f3f339d45,India,in,Fruits and vegetables,2340.0,0.26272890000000004
12685,296,29550,5d4be0c3cf0b3a0f3f339d47,India,in,Lock on front door,2340.0,0.4141802
12686,297,29551,5d4be0c3cf0b3a0f3f339d49,India,in,Front door,2340.0,0.3566474
12687,298,29552,5d4be0c4cf0b3a0f3f339d4b,India,in,Freezer,2340.0,0.41057718
12688,299,29553,5d4be0c4cf0b3a0f3f339d4d,India,in,Floor,2340.0,0.32979605
12689,300,29554,5d4be0c4cf0b3a0f3f339d4f,India,in,Family snapshots,2340.0,0.317853
12690,301,29555,5d4be0c4cf0b3a0f3f339d53,India,in,Drinking water,2340.0,0.33013925
12691,302,29556,5d4be0c4cf0b3a0f3f339d55,India,in,Family,2340.0,0.31457123
12692,303,29558,5d4be0c4cf0b3a0f3f339d59,India,in,Dish washing brush/cloth,2340.0,0.37080204
12693,304,29559,5d4be0c4cf0b3a0f3f339d5b,India,in,"Water outlet, drainage",2340.0,0.37281606
12694,305,29560,5d4be0c4cf0b3a0f3f339d5d,India,in,Dish washing soap,2340.0,0.34645146
12695,306,29561,5d4be0c4cf0b3a0f3f339d5f,India,in,"Visit,Cutlery,Visit,Cooking utensils",2340.0,0.401246
12696,307,29562,5d4be0c4cf0b3a0f3f339d63,India,in,Cups/mugs/glasses,2340.0,0.38333985
12697,308,29563,5d4be0c4cf0b3a0f3f339d67,India,in,Washing detergent,2340.0,0.40105698
12698,309,29564,5d4be0c5cf0b3a0f3f339d69,India,in,Cooking pots,2340.0,0.3958372000000001
12699,310,29565,5d4be0c5cf0b3a0f3f339d71,India,in,Cleaning floors,2340.0,0.2620198
12700,311,29566,5d4be0c5cf0b3a0f3f339d73,India,in,Car,2340.0,0.2791795
12701,312,29567,5d4be0c5cf0b3a0f3f339d75,India,in,Ceiling,2340.0,0.39994806
12702,313,29568,5d4be0c5cf0b3a0f3f339d79,India,in,Books,2340.0,0.36646545
12703,314,29569,5d4be0c6cf0b3a0f3f339d87,India,in,Backyard,2340.0,0.31720296
12704,315,29570,5fd03733f2d9500e4358d822,India,in,"Visit,Adding spices to food while cooking,Spices",2340.0,0.39200264
12705,316,29571,5fd03734f2d9500e4358d824,India,in,"Visit,Alarm clock",2340.0,0.24234134
12706,317,29572,5fd03735f2d9500e4358d826,India,in,"Visit,Answering the phone",2340.0,0.32748199
12707,318,29573,5fd03736f2d9500e4358d82a,India,in,"Visit,Backyard",2340.0,0.33731166
12708,319,29574,5fd03739f2d9500e4358d838,India,in,"Visit,Brushing hair,Hair brush/comb",2340.0,0.40535903
12709,320,29575,5fd0373af2d9500e4358d842,India,in,"Visit,Brushing teeth,Toothbrush",2340.0,0.4246974
12710,321,29576,5fd0373bf2d9500e4358d852,India,in,"Visit,Chopping food",2340.0,0.4007879
12711,322,29577,5fd0373df2d9500e4358d85a,India,in,"Visit,Cooking",2340.0,0.36659393
12712,323,29578,5fd0373ff2d9500e4358d85c,India,in,"Visit,Source of cool,Switch on/off",2340.0,0.37865457
12713,324,29579,5fd03741f2d9500e4358d866,India,in,"Visit,Doing Dishes,Kitchen sink",2340.0,0.41391516
12714,325,29580,5fd03742f2d9500e4358d876,India,in,"Visit,Drinking water,Get water,Pouring water",2340.0,0.41670638
12715,326,29581,5fd03743f2d9500e4358d87e,India,in,"Visit,Drinking water,Get water,Pouring water",2340.0,0.41489047
12716,327,29582,5fd03744f2d9500e4358d885,India,in,"Visit,Drying,Hanging clothes to dry",2340.0,0.4056849
12717,328,29583,5fd03745f2d9500e4358d891,India,in,"Visit,Eating,Plate of food,Table with food,Place where eating dinner",2340.0,0.39691025
12718,329,29584,5fd03747f2d9500e4358d89d,India,in,"Visit,Family",2340.0,0.33965158
12719,330,29585,5fd03748f2d9500e4358d8a9,India,in,"Visit,Opening and closing the freezer",2340.0,0.42944932
12720,331,29586,5fd03749f2d9500e4358d8b4,India,in,"Visit,Refrigerator,Opening and closing the refrigerator",2340.0,0.4721682
12721,332,29587,5fd0374af2d9500e4358d8c3,India,in,"Visit,Closing the Front door",2340.0,0.38220465
12722,333,29588,5fd0374bf2d9500e4358d8cb,India,in,"Visit,Opening the Front door",2340.0,0.42482704
12723,334,29591,5fd03750f2d9500e4358d8ed,India,in,"Visit,Sleeping",2340.0,0.44945765
12724,335,29592,5fd03751f2d9500e4358d8ef,India,in,"Visit,Light sources,Source of light",2340.0,0.3458778
12725,336,29593,5fd03752f2d9500e4358d8f1,India,in,"Visit,Turning lights on and off",2340.0,0.36572674
12726,337,29594,5fd03753f2d9500e4358d8f3,India,in,"Visit,Instrument,Playing an instrument",2340.0,0.43158454
12727,338,29595,5fd03755f2d9500e4358d8fb,India,in,"Visit,Plugging into and out of power outlet,Power outlet",2340.0,0.43817955
12728,339,29596,5fd03756f2d9500e4358d909,India,in,"Visit,Listening to the radio,Radio,Phone",2340.0,0.3383271
12729,340,29597,5fd03757f2d9500e4358d919,India,in,"Visit,Reading,Reading a book, seeing the back of book",2340.0,0.42972517
12730,341,29599,5fd03759f2d9500e4358d923,India,in,"Visit,Salt,Taking a teaspoon of salt",2340.0,0.361678
12731,342,29600,5fd0375af2d9500e4358d929,India,in,"Visit,Shoes,Nicest shoes",2340.0,0.3653439000000001
12732,343,29601,5fd0375df2d9500e4358d931,India,in,"Visit,Preparing social drink,Social drink",2340.0,0.4167782
12733,344,29602,5fd0375ef2d9500e4358d93b,India,in,"Visit,Drinking social drink,Social drink",2340.0,0.40916157
12734,345,29603,5fd0375ff2d9500e4358d94a,India,in,"Visit,Starting stove,Stove/hob",2340.0,0.3885908
12735,346,29604,5fd03760f2d9500e4358d950,India,in,"Visit,Street view",2340.0,0.31514674
12736,347,29605,5fd03761f2d9500e4358d959,India,in,"Visit,Walking towards front door",2340.0,0.434954
12737,348,29606,5fd03763f2d9500e4358d960,India,in,"Visit,Tooth paste,Toothbrush,Toothpaste on toothbrush",2340.0,0.4151433
12738,349,29607,5fd03764f2d9500e4358d96c,India,in,"Visit,TV,Turn TV on,Sitting and watching TV",2340.0,0.4237156
12739,350,29608,5fd03765f2d9500e4358d97e,India,in,"Visit,Washing clothes/cleaning",2340.0,0.36909097
12740,351,29609,5fd03766f2d9500e4358d98a,India,in,"Visit,Hand washing,Washing hands",2340.0,0.46563888
12741,352,29610,5fd03768f2d9500e4358d992,India,in,"Visit,Sitting and watching TV,TV,Turn TV on",2340.0,0.46365583
12742,353,29611,5fd03769f2d9500e4358d9a0,India,in,"Visit,Worship places,Worshipping",2340.0,0.30074495
12743,354,29612,5fd0376af2d9500e4358d9ab,India,in,"Visit,Writing,Writing ""Home""",2340.0,0.3366705
12744,355,29613,5d4be07dcf0b3a0f3f33952a,United States,us,Frontdoor keys,2347.0,0.38940442
12745,356,29614,5d4be082cf0b3a0f3f3395b5,United States,us,Car keys,2347.0,0.42434084
12746,357,29615,5d4be1d2cf0b3a0f3f33bab1,United States,us,Washing detergent,2347.0,0.42948914
12747,358,29616,5d4be1d2cf0b3a0f3f33babb,United States,us,Washing clothes/cleaning,2347.0,0.3768039
12748,359,29617,5d4be1d3cf0b3a0f3f33bac9,United States,us,Wall inside,2347.0,0.40178198
12749,360,29618,5d4be1d3cf0b3a0f3f33bad3,United States,us,Wall,2347.0,0.31961888
12750,361,29619,5d4be1d4cf0b3a0f3f33bad9,United States,us,Vegetables,2347.0,0.3581955
12751,362,29620,5d4be1d4cf0b3a0f3f33badf,United States,us,Vegetable plot,2347.0,0.3017397
12752,363,29621,5d4be1d4cf0b3a0f3f33bae7,United States,us,Tooth paste,2347.0,0.4415291
12753,364,29622,5d4be1d4cf0b3a0f3f33bae9,United States,us,Toothbrush,2347.0,0.40439844
12754,365,29623,5d4be1d5cf0b3a0f3f33baed,United States,us,Tools,2347.0,0.35387775
12755,366,29624,5d4be1d5cf0b3a0f3f33baf7,United States,us,Toilet paper,2347.0,0.43144685
12756,367,29626,5d4be1d5cf0b3a0f3f33baff,United States,us,Teeth,2347.0,0.36174348
12757,368,29627,5d4be1d6cf0b3a0f3f33bb07,United States,us,Tattoos,2347.0,0.37045693
12758,369,29628,5d4be1d6cf0b3a0f3f33bb11,United States,us,Street detail,2347.0,0.34877184
12759,370,29629,5d4be1d6cf0b3a0f3f33bb19,United States,us,Stove/hob,2347.0,0.34037185
12760,371,29630,5d4be1d7cf0b3a0f3f33bb1d,United States,us,Storage room,2347.0,0.35878295
12761,372,29631,5d4be1d7cf0b3a0f3f33bb23,United States,us,Spices,2347.0,0.38833898
12762,373,29632,5d4be1d7cf0b3a0f3f33bb2f,United States,us,Source of heat,2347.0,0.3330494
12763,374,29633,5d4be1d7cf0b3a0f3f33bb35,United States,us,Source of cool,2347.0,0.33115300000000003
12764,375,29634,5d4be1d8cf0b3a0f3f33bb39,United States,us,Living room,2347.0,0.33853406
12765,376,29635,5d4be1d8cf0b3a0f3f33bb43,United States,us,Smoke and steam exit,2347.0,0.2475267
12766,377,29636,5d4be1d9cf0b3a0f3f33bb49,United States,us,Sitting area,2347.0,0.2540212
12767,378,29637,5d4be1d9cf0b3a0f3f33bb57,United States,us,Shaving,2347.0,0.4165390000000001
12768,379,29638,5d4be1d9cf0b3a0f3f33bb5f,United States,us,Shampoo,2347.0,0.389538
12769,380,29639,5d4be1dacf0b3a0f3f33bb6f,United States,us,Rug,2347.0,0.3674801
12770,381,29640,5d4be1dacf0b3a0f3f33bb71,United States,us,Roof,2347.0,0.34434038
12771,382,29641,5d4be1dacf0b3a0f3f33bb77,United States,us,Refrigerator,2347.0,0.4010905
12772,383,29642,5d4be1dacf0b3a0f3f33bb7d,United States,us,Switch on/off,2347.0,0.39309445
12773,384,29643,5d4be1dbcf0b3a0f3f33bb87,United States,us,Power outlet,2347.0,0.3975752
12774,385,29644,5d4be1dbcf0b3a0f3f33bb8b,United States,us,Play area,2347.0,0.27524126
12775,386,29645,5d4be1dbcf0b3a0f3f33bb93,United States,us,"Plate of food,Table with food",2347.0,0.3810268
12776,387,29646,5d4be1dbcf0b3a0f3f33bb99,United States,us,Place where eating dinner,2347.0,0.25026634
12777,388,29647,5d4be1dccf0b3a0f3f33bb9f,United States,us,Piercings,2347.0,0.3975929
12778,389,29648,5d4be1dccf0b3a0f3f33bba3,United States,us,Phone,2347.0,0.37417912
12779,390,29649,5d4be1dccf0b3a0f3f33bba7,United States,us,Pet foods,2347.0,0.34615064
12780,391,29650,5d4be1dccf0b3a0f3f33bbab,United States,us,Pet,2347.0,0.33774978
12781,392,29651,5d4be1dccf0b3a0f3f33bbb3,United States,us,Pen/pencils,2347.0,0.36616868
12782,393,29652,5d4be1dccf0b3a0f3f33bbb9,United States,us,Parking lot,2347.0,0.28966790000000003
12783,394,29653,5d4be1ddcf0b3a0f3f33bbc3,United States,us,Paper,2347.0,0.30089740000000004
12784,395,29654,5d4be1ddcf0b3a0f3f33bbc7,United States,us,Oven,2347.0,0.40516746
12785,396,29655,5d4be1ddcf0b3a0f3f33bbcd,United States,us,Nicest shoes,2347.0,0.33035790000000004
12786,397,29657,5d4be1ddcf0b3a0f3f33bbd5,United States,us,Necklaces,2347.0,0.34691465
12787,398,29659,5d4be1e7cf0b3a0f3f33bcb1,United States,us,Mosquito protection,2347.0,0.2715358
12788,399,29660,5d4be1e7cf0b3a0f3f33bcb5,United States,us,Menstruation pads / tampax,2347.0,0.44747353
12789,400,29661,5d4be1e7cf0b3a0f3f33bcb9,United States,us,Medication,2347.0,0.41391328
12790,401,29662,5d4be1e7cf0b3a0f3f33bcbd,United States,us,Meat or fish,2347.0,0.2878117
12791,402,29663,5d4be1e7cf0b3a0f3f33bcc3,United States,us,Lock on front door,2347.0,0.44585428
12792,403,29664,5d4be1e7cf0b3a0f3f33bcc9,United States,us,"Couch, sofa",2347.0,0.35871583
12793,404,29665,5d4be1e8cf0b3a0f3f33bccf,United States,us,Light source in livingroom,2347.0,0.40333313
12794,405,29666,5d4be1e8cf0b3a0f3f33bcd3,United States,us,Light source in kitchen,2347.0,0.42313212
12795,406,29667,5d4be1e8cf0b3a0f3f33bcd9,United States,us,"Lightsources by bed, reading light",2347.0,0.37709552
12796,407,29668,5d4be1e8cf0b3a0f3f33bcdf,United States,us,Knifes,2347.0,0.38547415
12797,408,29669,5d4be1e8cf0b3a0f3f33bce3,United States,us,Kitchen sink,2347.0,0.41125938
12798,409,29670,5d4be1e9cf0b3a0f3f33bceb,United States,us,Jewelry,2347.0,0.33824056
12799,410,29671,5d4be1e9cf0b3a0f3f33bcf7,United States,us,Soap for hands and body,2347.0,0.3441782
12800,411,29672,5d4be1e9cf0b3a0f3f33bcfd,United States,us,Hand palm,2347.0,0.45913038
12801,412,29673,5d4be1eacf0b3a0f3f33bd05,United States,us,Hand back,2347.0,0.4136418
12802,413,29674,5d4be1eacf0b3a0f3f33bd0b,United States,us,Hair brush/comb,2347.0,0.4060614
12803,414,29675,5d4be1eacf0b3a0f3f33bd13,United States,us,Grains,2347.0,0.2579201
12804,415,29676,5d4be1eacf0b3a0f3f33bd1b,United States,us,Fruits and vegetables,2347.0,0.32616195
12805,416,29677,5d4be1ebcf0b3a0f3f33bd25,United States,us,Freezer,2347.0,0.4206125
12806,417,29678,5d4be1ebcf0b3a0f3f33bd29,United States,us,Floor,2347.0,0.38391075
12807,418,29679,5d4be1ebcf0b3a0f3f33bd2f,United States,us,Fishes,2347.0,0.33323672
12808,419,29681,5d4be1ebcf0b3a0f3f33bd3b,United States,us,Family,2347.0,0.31447820000000004
12809,420,29682,5d4be1edcf0b3a0f3f33bd77,United States,us,Everyday shoes,2347.0,0.41936588
12810,421,29683,5d4be1eecf0b3a0f3f33bd7d,United States,us,Earings,2347.0,0.32821214
12811,422,29684,5d4be1eecf0b3a0f3f33bd81,United States,us,Drinking water,2347.0,0.3409651
12812,423,29685,5d4be1eecf0b3a0f3f33bd89,United States,us,"Water outlet, drainage",2347.0,0.38459396
12813,424,29686,5d4be1eecf0b3a0f3f33bd8b,United States,us,Hand washing,2347.0,0.3436697
12814,425,29687,5d4be1eecf0b3a0f3f33bd95,United States,us,Dish racks,2347.0,0.36473447
12815,426,29688,5d4be1eecf0b3a0f3f33bd97,United States,us,"Dish racks,Plates",2347.0,0.3731233
12816,427,29689,5d4be1efcf0b3a0f3f33bd9b,United States,us,Diapers (or baby-pants),2347.0,0.3951495
12817,428,29690,5d4be1efcf0b3a0f3f33bda5,United States,us,Cosmetics,2347.0,0.29781154
12818,429,29691,5d4be1efcf0b3a0f3f33bdaf,United States,us,"Cooking utensils,Cutlery",2347.0,0.37686777
12819,430,29692,5d4be1efcf0b3a0f3f33bdb1,United States,us,Cooking pots,2347.0,0.3529302
12820,431,29693,5d4be1efcf0b3a0f3f33bdb5,United States,us,Computer,2347.0,0.37460163
12821,432,29694,5d4be1f0cf0b3a0f3f33bdbd,United States,us,Cigarettes,2347.0,0.39524832
12822,433,29695,5d4be1f0cf0b3a0f3f33bdc1,United States,us,Ceiling,2347.0,0.41957358
12823,434,29696,5d4be1f0cf0b3a0f3f33bdc7,United States,us,Car,2347.0,0.3252888
12824,435,29697,5d4be1f0cf0b3a0f3f33bdcb,United States,us,Dish washing brush/cloth,2347.0,0.36704284
12825,436,29698,5d4be1f0cf0b3a0f3f33bdcf,United States,us,Books,2347.0,0.288824
12826,437,29699,5d4be1f1cf0b3a0f3f33bdd3,United States,us,Bike,2347.0,0.3702707
12827,438,29700,5d4be1f1cf0b3a0f3f33bdd9,United States,us,Bedroom,2347.0,0.42988664
12828,439,29701,5d4be1f1cf0b3a0f3f33bddd,United States,us,Bed kids,2347.0,0.28751564
12829,440,29702,5d4be1f1cf0b3a0f3f33bde1,United States,us,Bed,2347.0,0.44367638
12830,441,29703,5d4be1f1cf0b3a0f3f33bded,United States,us,Home,2347.0,0.31972152
12831,442,29704,5d4be1f2cf0b3a0f3f33bdef,United States,us,Armchair,2347.0,0.3488238
12832,443,29705,5d4be1f2cf0b3a0f3f33bdf3,United States,us,Portraits,2347.0,0.22891504
12833,444,29706,5d4be1f2cf0b3a0f3f33bdf9,United States,us,Alcoholic drinks,2347.0,0.23283207
12834,445,29707,5f31b91e1d4eb53b78cab629,United States,us,"Visit,Wardrobe",2347.0,0.3415804
12835,446,29708,5f31b91e1d4eb56eb1cab628,United States,us,"Visit,Trash/Waste",2347.0,0.3311832
12836,447,29709,5f31b91e1d4eb5a06ccab62a,United States,us,"Visit,Wall decoration",2347.0,0.26832598
12837,448,29710,5f31bae11d4eb513cdcab718,United States,us,"Visit,Toilet",2347.0,0.4023448
12838,449,29711,5f31bae11d4eb58988cab717,United States,us,"Visit,Waste dumps",2347.0,0.24273394
12839,450,29712,5f31bae11d4eb5ed44cab719,United States,us,"Visit,Social drink",2347.0,0.25538626
12840,451,29713,5f31bd411d4eb579a6cab835,United States,us,"Visit,Salt",2347.0,0.38101995
12841,452,29714,5f31bd411d4eb58485cab834,United States,us,"Visit,Shower",2347.0,0.38062662
12842,453,29715,5f31bd411d4eb59d17cab836,United States,us,"Visit,Instrument",2347.0,0.35474768
12843,454,29716,5f31c59c1d4eb594c4cabc50,United States,us,"Visit,Dish washing soap",2347.0,0.3874371
12844,455,29717,5f31c6d91d4eb5c3cbcabce9,United States,us,"Visit,Front door",2347.0,0.37661868
12845,456,29718,5f31c8e61d4eb53553cabde9,United States,us,"Visit,Toys",2347.0,0.3639367
12846,457,29719,5f31c8f69d06f137323c3a8d,United States,us,"Visit,Dishwasher",2347.0,0.38681883
12847,458,29720,5f31d2eb1d4eb50e96cac358,United States,us,"Visit,Bathroom Privacy",2347.0,0.4010749
12848,459,29721,5f31d2eb1d4eb5430bcac359,United States,us,"Visit,Bathroom/Toilet",2347.0,0.3619737
12849,460,29722,5f31d3571d4eb55d47cac38e,United States,us,"Visit,Cleaning floors",2347.0,0.40327936
12850,461,29723,5f31dc581d4eb52b8bcac880,United States,us,"Visit,Kitchen",2347.0,0.37048778
12851,462,29724,5ec4f7c8f0611d7ddd740925,Iran,ir,Front door,2369.0,0.39957887
12852,463,29725,5ec4f7c8f0611d7ddd740926,Iran,ir,Family,2369.0,0.3142417
12853,464,29726,5ec4f7f3f0611d7ddd740a9a,Iran,ir,Arm watch,2369.0,0.34262002
12854,465,29727,5ec4f7f3f0611d7ddd740a9b,Iran,ir,Waste dumps,2369.0,0.3495952
12855,466,29728,5ec4f7f3f0611d7ddd740a9c,Iran,ir,Wardrobe,2369.0,0.43795598
12856,467,29729,5ec4f7f4f0611d7ddd740a9d,Iran,ir,Wall decoration,2369.0,0.33476278
12857,468,29730,5ec4f7f4f0611d7ddd740a9e,Iran,ir,Wall inside,2369.0,0.42842677
12858,469,29731,5ec4f7f4f0611d7ddd740a9f,Iran,ir,Wedding photos,2369.0,0.23711368
12859,470,29732,5ec4f7f4f0611d7ddd740aa0,Iran,ir,Social drink,2369.0,0.2822038
12860,471,29734,5ec4f7f4f0611d7ddd740aa2,Iran,ir,Frontdoor keys,2369.0,0.42191294
12861,472,29735,5ec4f7f4f0611d7ddd740aa4,Iran,ir,TV,2369.0,0.29752353
12862,473,29736,5ec4f7f4f0611d7ddd740aa5,Iran,ir,Tooth paste,2369.0,0.44125083
12863,474,29737,5ec4f7f5f0611d7ddd740aa6,Iran,ir,Toothbrush,2369.0,0.40015078
12864,475,29738,5ec4f7f5f0611d7ddd740aa7,Iran,ir,Tools,2369.0,0.37373865
12865,476,29739,5ec4f7f5f0611d7ddd740aa8,Iran,ir,Toilet paper,2369.0,0.41863978
12866,477,29740,5ec4f7f5f0611d7ddd740aa9,Iran,ir,Wall,2369.0,0.39868155
12867,478,29741,5ec4f7f5f0611d7ddd740aaa,Iran,ir,Shower,2369.0,0.36129484
12868,479,29742,5ec4f7f5f0611d7ddd740aab,Iran,ir,Everyday shoes,2369.0,0.3946822
12869,480,29743,5ec4f7f5f0611d7ddd740aac,Iran,ir,Shaving,2369.0,0.36864364
12870,481,29744,5ec4f7f5f0611d7ddd740aad,Iran,ir,Shampoo,2369.0,0.38137463
12871,482,29745,5ec4f7f5f0611d7ddd740aae,Iran,ir,Salt,2369.0,0.33827070000000004
12872,483,29746,5ec4f7f6f0611d7ddd740aaf,Iran,ir,Rug,2369.0,0.35297424
12873,484,29747,5ec4f7f6f0611d7ddd740ab0,Iran,ir,Refrigerator,2369.0,0.39106292
12874,485,29748,5ec4f7f6f0611d7ddd740ab1,Iran,ir,Switch on/off,2369.0,0.4024307
12875,486,29749,5ec4f7f6f0611d7ddd740ab2,Iran,ir,Power outlet,2369.0,0.43947095
12876,487,29750,5ec4f7f6f0611d7ddd740ab3,Iran,ir,Source of heat,2369.0,0.34495246
12877,488,29751,5ec4f7f6f0611d7ddd740ab4,Iran,ir,Source of cool,2369.0,0.30603415
12878,489,29752,5ec4f7f6f0611d7ddd740ab5,Iran,ir,Plates,2369.0,0.35715488
12879,490,29753,5ec4f7f6f0611d7ddd740ab6,Iran,ir,Pen/pencils,2369.0,0.36397162
12880,491,29754,5ec4f7f6f0611d7ddd740ab7,Iran,ir,Paper,2369.0,0.35961702
12881,492,29755,5ec4f7f7f0611d7ddd740ab8,Iran,ir,Worship places,2369.0,0.2577073
12882,493,29757,5ec4f7f7f0611d7ddd740aba,Iran,ir,Toilet,2369.0,0.4284459
12883,494,29758,5ec4f7f7f0611d7ddd740abb,Iran,ir,Teeth,2369.0,0.3641387
12884,495,29759,5ec4f7f7f0611d7ddd740abc,Iran,ir,Table with food,2369.0,0.27757773
12885,496,29760,5ec4f7f7f0611d7ddd740abe,Iran,ir,Street detail,2369.0,0.39348885
12886,497,29761,5ec4f7f7f0611d7ddd740abf,Iran,ir,Street view,2369.0,0.28438252
12887,498,29762,5ec4f7f7f0611d7ddd740ac0,Iran,ir,Stove/hob,2369.0,0.42548633
12888,499,29763,5ec4f7f8f0611d7ddd740ac1,Iran,ir,Spices,2369.0,0.30109084
12889,500,29764,5ec4f7f8f0611d7ddd740ac2,Iran,ir,"Couch, sofa,Armchair",2369.0,0.37189054
12890,501,29765,5ec4f7f8f0611d7ddd740ac3,Iran,ir,Soap for hands and body,2369.0,0.3691367
12891,502,29766,5ec4f7f8f0611d7ddd740ac4,Iran,ir,Smoke and steam exit,2369.0,0.2792095
12892,503,29767,5ec4f7f8f0611d7ddd740ac5,Iran,ir,Kitchen sink,2369.0,0.39911407
12893,504,29768,5ec4f7f8f0611d7ddd740ac6,Iran,ir,Nicest shoes,2369.0,0.35474586
12894,505,29770,5ec4f7f8f0611d7ddd740ac8,Iran,ir,Mosquito protection,2369.0,0.26465732
12895,506,29771,5ec4f7f8f0611d7ddd740ac9,Iran,ir,"Visit,Moped/motorcycle",2369.0,0.32487988
12896,507,29772,5ec4f7f9f0611d7ddd740aca,Iran,ir,Menstruation pads / tampax,2369.0,0.4047805
12897,508,29773,5ec4f7f9f0611d7ddd740acb,Iran,ir,Medication,2369.0,0.35923445
12898,509,29774,5ec4f7f9f0611d7ddd740acc,Iran,ir,Meat or fish,2369.0,0.34442937
12899,510,29776,5ec4f7f9f0611d7ddd740ace,Iran,ir,Light source in kitchen,2369.0,0.39713192
12900,511,29777,5ec4f7f9f0611d7ddd740acf,Iran,ir,"Light source in livingroom,Light sources",2369.0,0.43315077
12901,512,29778,5ec4f7f9f0611d7ddd740ad0,Iran,ir,Kitchen,2369.0,0.35751477
12902,513,29779,5ec4f7f9f0611d7ddd740ad1,Iran,ir,Jewelry,2369.0,0.3543495
12903,514,29780,5ec4f7f9f0611d7ddd740ad2,Iran,ir,Home,2369.0,0.3030856
12904,515,29781,5ec4f7faf0611d7ddd740ad3,Iran,ir,Hand palm,2369.0,0.45242882
12905,516,29782,5ec4f7faf0611d7ddd740ad4,Iran,ir,Hand back,2369.0,0.39691097
12906,517,29783,5ec4f7faf0611d7ddd740ad5,Iran,ir,Hair brush/comb,2369.0,0.41016534
12907,518,29784,5ec4f7faf0611d7ddd740ad7,Iran,ir,Phone,2369.0,0.33332974
12908,519,29785,5ec4f7faf0611d7ddd740ad8,Iran,ir,Necklaces,2369.0,0.35756209999999994
12909,520,29786,5ec4f7faf0611d7ddd740ad9,Iran,ir,Knifes,2369.0,0.39052826
12910,521,29789,5ec4f7fbf0611d7ddd740add,Iran,ir,Computer,2369.0,0.37033206
12911,522,29790,5ec4f7fbf0611d7ddd740ade,Iran,ir,Wall clock,2369.0,0.38385412
12912,523,29791,5ec4f7fbf0611d7ddd740adf,Iran,ir,Car keys,2369.0,0.39333448
12913,524,29792,5ec4f7fbf0611d7ddd740ae1,Iran,ir,Oven,2369.0,0.40386105
12914,525,29793,5ec4f7fbf0611d7ddd740ae2,Iran,ir,Dish washing brush/cloth,2369.0,0.34576046
12915,526,29794,5ec4f7fbf0611d7ddd740ae3,Iran,ir,Grains,2369.0,0.29925153
12916,527,29795,5ec4f7fbf0611d7ddd740ae4,Iran,ir,Fruits and vegetables,2369.0,0.32399386
12917,528,29796,5ec4f7fcf0611d7ddd740ae5,Iran,ir,Lock on front door,2369.0,0.38185614
12918,529,29797,5ec4f7fcf0611d7ddd740ae7,Iran,ir,Freezer,2369.0,0.41960156
12919,530,29798,5ec4f7fcf0611d7ddd740ae8,Iran,ir,Floor,2369.0,0.31300503
12920,531,29799,5ec4f7fcf0611d7ddd740ae9,Iran,ir,Fishes,2369.0,0.29582822
12921,532,29800,5ec4f7fcf0611d7ddd740aeb,Iran,ir,Family snapshots,2369.0,0.3325134
